iata,name,city,country,lat,lng,timezone
HDS,Hoedspruit Air Force Base Airport,Hoedspruit,South Africa,-24.368600845299998,31.0487003326,Africa/Johannesburg
JNB,OR Tambo International Airport,Johannesburg,South Africa,-26.1392,28.246,Africa/Johannesburg
KXE,P C Pelser Airport,Klerksdorp,South Africa,-26.8710994720459,26.718000411987305,Africa/Johannesburg
KIM,Kimberley Airport,Kimberley,South Africa,-28.802799224900003,24.7651996613,Africa/Johannesburg
KMH,Johan Pienaar Airport,Kuruman,South Africa,-27.45669937133789,23.411399841308594,Africa/Johannesburg
KLZ,Kleinsee Airport,Kleinsee,South Africa,-29.6884002686,17.093999862700002,Africa/Johannesburg
HLA,Lanseria Airport,Johannesburg,South Africa,-25.938499450699997,27.9260997772,Africa/Johannesburg
SDB,Langebaanweg Airport,Langebaanweg,South Africa,-32.968898773199996,18.1602993011,Africa/Johannesburg
LAY,Ladysmith Airport,Ladysmith,South Africa,-28.5816993713,29.749700546299998,Africa/Johannesburg
MGH,Margate Airport,Margate,South Africa,-30.8574008942,30.343000412,Africa/Johannesburg
LLE,Riverside Airport,Malalane,South Africa,-25.4300003052,31.5767002106,Africa/Johannesburg
MZQ,Mkuze Airport,Mkuze,South Africa,-27.626100540161133,32.0443000793457,Africa/Johannesburg
NCS,Newcastle Airport,Newcastle,South Africa,-27.7705993652,29.976900100699996,Africa/Johannesburg
OVG,Overberg Airport,Overberg,South Africa,-34.554901123,20.250699996900003,Africa/Johannesburg
OUH,Oudtshoorn Airport,Oudtshoorn,South Africa,-33.6069984436,22.188999176,Africa/Johannesburg
PLZ,Port Elizabeth Airport,Port Elizabeth,South Africa,-33.9849014282,25.6173000336,Africa/Johannesburg
PBZ,Plettenberg Bay Airport,Plettenberg Bay,South Africa,-34.0881601675,23.3287234306,Africa/Johannesburg
PHW,Hendrik Van Eck Airport,Phalaborwa,South Africa,-23.937200546299998,31.1553993225,Africa/Johannesburg
JOH,Port St Johns Airport,Port Saint Johns,South Africa,-31.605899810791016,29.519800186157227,Africa/Johannesburg
PZB,Pietermaritzburg Airport,Pietermaritzburg,South Africa,-29.649000167799997,30.3987007141,Africa/Johannesburg
NTY,Pilanesberg International Airport,Pilanesberg,South Africa,-25.333799362199997,27.173400878900004,Africa/Johannesburg
PTG,Polokwane International Airport,Potgietersrus,South Africa,-23.845269,29.458615,Africa/Johannesburg
PCF,Potchefstroom Airport,Potchefstroom,South Africa,-26.670999527,27.0818996429,Africa/Johannesburg
UTW,Queenstown Airport,Queenstown,South Africa,-31.92020034790039,26.882200241088867,Africa/Johannesburg
RCB,Richards Bay Airport,Richard's Bay,South Africa,-28.740999221800003,32.0920982361,Africa/Johannesburg
ROD,Robertson Airport,Robertson,South Africa,-33.812198638916016,19.902799606323242,Africa/Johannesburg
SBU,Springbok Airport,Springbok,South Africa,-29.689300537109375,17.939599990844727,Africa/Johannesburg
ZEC,Secunda Airport,Secunda,South Africa,-26.52409935,29.170099258399997,Africa/Johannesburg
SIS,Sishen Airport,Sishen,South Africa,-27.6485996246,22.9993000031,Africa/Johannesburg
SZK,Skukuza Airport,Skukuza,South Africa,-24.960899353,31.5886993408,Africa/Johannesburg
LTA,Tzaneen Airport,Tzaneen,South Africa,-23.8243999481,30.329299926799997,Africa/Johannesburg
ULD,Prince Mangosuthu Buthelezi Airport,Ulundi,South Africa,-28.3206005096,31.4165000916,Africa/Johannesburg
UTN,Pierre Van Ryneveld Airport,Upington,South Africa,-28.39909935,21.260200500499998,Africa/Johannesburg
UTT,K. D. Matanzima Airport,Umtata,South Africa,-31.546363184900002,28.6733551025,Africa/Johannesburg
VRU,Vryburg Airport,Vryburg,South Africa,-26.9824008942,24.7287998199,Africa/Johannesburg
VIR,Virginia Airport,Durban,South Africa,-29.770599365234375,31.058399200439453,Africa/Johannesburg
VRE,Vredendal Airport,Vredendal,South Africa,-31.641000747680664,18.5447998046875,Africa/Johannesburg
PRY,Wonderboom Airport,Pretoria,South Africa,-25.6539,28.224199,Africa/Johannesburg
WKF,Waterkloof Air Force Base,Waterkloof,South Africa,-25.829999923699997,28.222499847399998,Africa/Johannesburg
FRW,Francistown Airport,Francistown,Botswana,-21.15959930419922,27.47450065612793,Africa/Gaborone
JWA,Jwaneng Airport,Jwaneng,Botswana,-24.6023006439209,24.69099998474121,Africa/Gaborone
BBK,Kasane Airport,Kasane,Botswana,-17.83289909362793,25.162399291992188,Africa/Gaborone
MUB,Maun Airport,Maun,Botswana,-19.97260093688965,23.431100845336914,Africa/Gaborone
GBE,Sir Seretse Khama International Airport,Gaberone,Botswana,-24.555201,25.9182,Africa/Gaborone
PKW,Selebi Phikwe Airport,Selebi-phikwe,Botswana,-22.0583,27.8288,Africa/Gaborone
BZV,Maya-Maya Airport,Brazzaville,Congo (Brazzaville),-4.251699924468994,15.253000259399414,Africa/Brazzaville
FTX,Owando Airport,Owando,Congo (Kinshasa),-0.5313500165939331,15.95009994506836,Africa/Brazzaville
OUE,Ouesso Airport,Ouesso,Congo (Kinshasa),1.6159900426899998,16.0379009247,Africa/Brazzaville
PNR,Pointe Noire Airport,Pointe-noire,Congo (Brazzaville),-4.816030025482178,11.88659954071045,Africa/Brazzaville
MTS,Matsapha Airport,Manzini,Swaziland,-26.52899932861328,31.3075008392334,Africa/Mbabane
BGF,Bangui M'Poko International Airport,Bangui,Central African Republic,4.39847993850708,18.518800735473633,Africa/Bangui
BBT,Berbérati Airport,Berberati,Central African Republic,4.2215800285339355,15.786399841308594,Africa/Bangui
BSG,Bata Airport,Bata,Equatorial Guinea,1.9054700136184692,9.805680274963379,Africa/Malabo
SSG,Malabo Airport,Malabo,Equatorial Guinea,3.755270004272461,8.708720207214355,Africa/Malabo
ASI,RAF Ascension Island,Wide Awake,Saint Helena,-7.9696,-14.3937,Atlantic/St_Helena
MRU,Sir Seewoosagur Ramgoolam International Airport,Plaisance,Mauritius,-20.430201,57.683601,Indian/Mauritius
RRG,Sir Charles Gaetan Duval Airport,Rodriguez Island,Mauritius,-19.7577,63.361,Indian/Mauritius
NKW,Diego Garcia Naval Support Facility,Diego Garcia Island,British Indian Ocean Territory,-7.31327,72.411102,Indian/Chagos
TKC,Tiko Airport,Tiko,Cameroon,4.08919000626,9.360529899600001,Africa/Douala
DLA,Douala International Airport,Douala,Cameroon,4.0060801506,9.719479560849999,Africa/Douala
MVR,Salak Airport,Maroua,Cameroon,10.451399803161621,14.257399559020996,Africa/Douala
FOM,Foumban Nkounja Airport,Foumban,Cameroon,5.636919975280762,10.750800132751465,Africa/Douala
NGE,N'Gaoundéré Airport,N'gaoundere,Cameroon,7.3570098876953125,13.559200286865234,Africa/Douala
GOU,Garoua International Airport,Garoua,Cameroon,9.33588981628418,13.370100021362305,Africa/Douala
BFX,Bafoussam Airport,Bafoussam,Cameroon,5.536920070650001,10.354599952700001,Africa/Douala
BPC,Bamenda Airport,Bamenda,Cameroon,6.039239883422852,10.122599601745605,Africa/Douala
YAO,Yaoundé Airport,Yaounde,Cameroon,3.8360400199890137,11.523500442504883,Africa/Douala
CGJ,Kasompe Airport,Kasompe,Zambia,-12.572799682617,27.893899917603,Africa/Lusaka
LVI,Livingstone Airport,Livingstone,Zambia,-17.821800231933594,25.82270050048828,Africa/Lusaka
LUN,Kenneth Kaunda International Airport Lusaka,Lusaka,Zambia,-15.3308000565,28.4526004791,Africa/Lusaka
MFU,Mfuwe Airport,Mfuwe,Zambia,-13.258899688720703,31.936599731445312,Africa/Lusaka
MNR,Mongu Airport,Mongu,Zambia,-15.254500389099121,23.16230010986328,Africa/Lusaka
NLA,Simon Mwansa Kapwepwe International Airport,Ndola,Zambia,-12.998100280762,28.66489982605,Africa/Lusaka
KIW,Southdowns Airport,Southdowns,Zambia,-12.900500297546387,28.149900436401367,Africa/Lusaka
HAH,Prince Said Ibrahim International Airport,Moroni,Comoros,-11.5337,43.2719,Indian/Comoro
NWA,Mohéli Bandar Es Eslam Airport,Moheli,Comoros,-12.298100471496582,43.76639938354492,Indian/Comoro
AJN,Ouani Airport,Anjouan,Comoros,-12.131699562072754,44.430301666259766,Indian/Comoro
DZA,Dzaoudzi Pamandzi International Airport,Dzaoudzi,Mayotte,-12.804699897766113,45.28110122680664,Indian/Mayotte
RUN,Roland Garros Airport,St.-denis,Reunion,-20.887100219726562,55.51029968261719,Indian/Reunion
ZSE,Pierrefonds Airport,St.-pierre,Reunion,-21.320899963378906,55.42499923706055,Indian/Reunion
TNR,Ivato Airport,Antananarivo,Madagascar,-18.7969,47.478802,Indian/Antananarivo
ZVA,Miandrivazo Airport,Miandrivazo,Madagascar,-19.56279945373535,45.450801849365234,Indian/Antananarivo
SMS,Sainte Marie Airport,Sainte Marie,Madagascar,-17.093900680541992,49.815799713134766,Indian/Antananarivo
TMM,Toamasina Airport,Toamasina,Madagascar,-18.109500885009766,49.39250183105469,Indian/Antananarivo
MOQ,Morondava Airport,Morondava,Madagascar,-20.284700393676758,44.31760025024414,Indian/Antananarivo
DIE,Arrachart Airport,Antsiranana,Madagascar,-12.34939956665039,49.29169845581055,Indian/Antananarivo
WMR,Mananara Nord Airport,Mananara,Madagascar,-16.16390037536621,49.773799896240234,Indian/Antananarivo
ZWA,Andapa Airport,Andapa,Madagascar,-14.651700019836426,49.620601654052734,Indian/Antananarivo
AMB,Ambilobe Airport,Ambilobe,Madagascar,-13.188400268554688,48.987998962402344,Indian/Antananarivo
ANM,Antsirabato Airport,Antalaha,Madagascar,-14.99940013885498,50.3202018737793,Indian/Antananarivo
HVA,Analalava Airport,Analalava,Madagascar,-14.62969970703125,47.76380157470703,Indian/Antananarivo
MJN,Amborovy Airport,Mahajanga,Madagascar,-15.6668417421,46.351232528699995,Indian/Antananarivo
NOS,Fascene Airport,Nosy-be,Madagascar,-13.3121004105,48.3148002625,Indian/Antananarivo
BPY,Besalampy Airport,Besalampy,Madagascar,-16.744530296500002,44.4824838638,Indian/Antananarivo
WMN,Maroantsetra Airport,Maroantsetra,Madagascar,-15.436699867248535,49.68830108642578,Indian/Antananarivo
SVB,Sambava Airport,Sambava,Madagascar,-14.278599739074707,50.17470169067383,Indian/Antananarivo
VOH,Vohimarina Airport,Vohemar,Madagascar,-13.375800132751465,50.00279998779297,Indian/Antananarivo
WAI,Ambalabe Airport,Antsohihy,Madagascar,-14.898799896240234,47.993900299072266,Indian/Antananarivo
IVA,Ampampamena Airport,Ampampamena,Madagascar,-13.484816,48.632702,Indian/Antananarivo
FTU,Tôlanaro Airport,Tolagnaro,Madagascar,-25.03809928894043,46.95610046386719,Indian/Antananarivo
WFI,Fianarantsoa Airport,Fianarantsoa,Madagascar,-21.441600799560547,47.111698150634766,Indian/Antananarivo
RVA,Farafangana Airport,Farafangana,Madagascar,-22.805299758911133,47.82059860229492,Indian/Antananarivo
WVK,Manakara Airport,Manakara,Madagascar,-22.119699478149414,48.02170181274414,Indian/Antananarivo
MNJ,Mananjary Airport,Mananjary,Madagascar,-21.201799392700195,48.358299255371094,Indian/Antananarivo
MXM,Morombe Airport,Morombe,Madagascar,-21.7539005279541,43.3754997253418,Indian/Antananarivo
TLE,Toliara Airport,Toliara,Madagascar,-23.383399963378906,43.72850036621094,Indian/Antananarivo
SSY,Mbanza Congo Airport,M'banza-congo,Angola,-6.269899845123291,14.246999740600586,Africa/Luanda
BUG,Benguela Airport,Benguela,Angola,-12.609000206,13.4036998749,Africa/Luanda
CAB,Cabinda Airport,Cabinda,Angola,-5.59699010848999,12.188400268554688,Africa/Luanda
NOV,Nova Lisboa Airport,Huambo,Angola,-12.808899879455566,15.760499954223633,Africa/Luanda
SVP,Kuito Airport,Kuito,Angola,-12.404600143433,16.947399139404,Africa/Luanda
LAD,Quatro de Fevereiro Airport,Luanda,Angola,-8.85837,13.2312,Africa/Luanda
MEG,Malanje Airport,Malanje,Angola,-9.525090217590332,16.312400817871094,Africa/Luanda
SPP,Menongue Airport,Menongue,Angola,-14.657600402832031,17.71980094909668,Africa/Luanda
GXG,Negage Airport,Negage,Angola,-7.754509925842285,15.287699699401855,Africa/Luanda
PBN,Porto Amboim Airport,Porto Amboim,Angola,-10.722000122070312,13.76550006866455,Africa/Luanda
VHC,Saurimo Airport,Saurimo,Angola,-9.689069747924805,20.431900024414062,Africa/Luanda
SZA,Soyo Airport,Soyo,Angola,-6.141089916229248,12.371800422668457,Africa/Luanda
SDD,Lubango Airport,Lubango,Angola,-14.924699783325195,13.574999809265137,Africa/Luanda
LUO,Luena Airport,Luena,Angola,-11.768099784851074,19.8976993560791,Africa/Luanda
UGO,Uige Airport,Uige,Angola,-7.60306978225708,15.027799606323242,Africa/Luanda
XGN,Xangongo Airport,Xangongo,Angola,-16.755399703979492,14.965299606323242,Africa/Luanda
OYE,Oyem Airport,Oyem,Gabon,1.5431100130081177,11.581399917602539,Africa/Libreville
OKN,Okondja Airport,Okondja,Gabon,-0.6652140021324158,13.673100471496582,Africa/Libreville
LBQ,Lambarene Airport,Lambarene,Gabon,-0.7043889760971069,10.245699882507324,Africa/Libreville
BMM,Bitam Airport,Bitam,Gabon,2.0756399631500244,11.493200302124023,Africa/Libreville
POG,Port Gentil Airport,Port Gentil,Gabon,-0.7117390036582947,8.754380226135254,Africa/Libreville
OMB,Omboue Hopital Airport,Omboue Hospial,Gabon,-1.5747300386428833,9.262689590454102,Africa/Libreville
MKU,Makokou Airport,Makokou,Gabon,0.5792109966278076,12.890899658203125,Africa/Libreville
LBV,Libreville Leon M'ba International Airport,Libreville,Gabon,0.458600014448,9.412280082699999,Africa/Libreville
MVB,M'Vengue El Hadj Omar Bongo Ondimba International Airport,Franceville,Gabon,-1.6561599969863892,13.437999725341797,Africa/Libreville
PCP,Principe Airport,Principe,Sao Tome and Principe,1.6629400253295898,7.411739826202393,Africa/Sao_Tome
TMS,São Tomé International Airport,Sao Tome,Sao Tome and Principe,0.3781749904155731,6.7121500968933105,Africa/Sao_Tome
BEW,Beira Airport,Beira,Mozambique,-19.79640007019043,34.90760040283203,Africa/Maputo
INH,Inhambane Airport,Inhambane,Mozambique,-23.876399993896484,35.40850067138672,Africa/Maputo
VXC,Lichinga Airport,Lichinga,Mozambique,-13.274,35.2663,Africa/Maputo
LFB,Lumbo Airport,Lumbo,Mozambique,-15.0331001282,40.671699523899996,Africa/Maputo
MPM,Maputo Airport,Maputo,Mozambique,-25.920799,32.572601,Africa/Maputo
MUD,Mueda Airport,Mueda,Mozambique,-11.672900199890137,39.5630989074707,Africa/Maputo
MZB,Mocímboa da Praia Airport,Mocimboa Da Praia,Mozambique,-11.361800193786621,40.35490036010742,Africa/Maputo
MNC,Nacala Airport,Nacala,Mozambique,-14.488200187683105,40.71220016479492,Africa/Maputo
APL,Nampula Airport,Nampula,Mozambique,-15.105600357055664,39.28179931640625,Africa/Maputo
POL,Pemba Airport,Pemba,Mozambique,-12.991762161254883,40.52401351928711,Africa/Maputo
UEL,Quelimane Airport,Quelimane,Mozambique,-17.855499267578125,36.86909866333008,Africa/Maputo
TET,Chingozi Airport,Tete,Mozambique,-16.104799270629883,33.640201568603516,Africa/Maputo
VNX,Vilankulo Airport,Vilankulu,Mozambique,-22.018400192260742,35.31330108642578,Africa/Maputo
DES,Desroches Airport,Desroches,Seychelles,-5.6967,53.6558,Indian/Mahe
SEZ,Seychelles International Airport,Mahe,Seychelles,-4.67434,55.521801,Indian/Mahe
PRI,Praslin Airport,Praslin,Seychelles,-4.3192901611328125,55.69139862060547,Indian/Mahe
AEH,Abeche Airport,Abeche,Chad,13.847000122070312,20.84429931640625,Africa/Ndjamena
MQQ,Moundou Airport,Moundou,Chad,8.624409675598145,16.071399688720703,Africa/Ndjamena
NDJ,N'Djamena International Airport,N'djamena,Chad,12.1337,15.034,Africa/Ndjamena
FYT,Faya Largeau Airport,Faya-largeau,Chad,17.91710090637207,19.111099243164062,Africa/Ndjamena
BUQ,Joshua Mqabuko Nkomo International Airport,Bulawayo,Zimbabwe,-20.017401,28.617901,Africa/Harare
BFO,Buffalo Range Airport,Chiredzi,Zimbabwe,-21.008101,31.5786,Africa/Harare
VFA,Victoria Falls International Airport,Victoria Falls,Zimbabwe,-18.09589958190918,25.839000701904297,Africa/Harare
HRE,Robert Gabriel Mugabe International Airport,Harare,Zimbabwe,-17.931801,31.0928,Africa/Harare
KAB,Kariba International Airport,Kariba,Zimbabwe,-16.519800186157227,28.885000228881836,Africa/Harare
UTA,Mutare Airport,Mutare,Zimbabwe,-18.997499465942,32.627201080322,Africa/Harare
MVZ,Masvingo International Airport,Masvingo,Zimbabwe,-20.055299758911133,30.859100341796875,Africa/Harare
GWE,Thornhill Air Base,Gwert,Zimbabwe,-19.436399459838867,29.861900329589844,Africa/Harare
HWN,Hwange National Park Airport,Hwange National Park,Zimbabwe,-18.629899978637695,27.020999908447266,Africa/Harare
BLZ,Chileka International Airport,Blantyre,Malawi,-15.679100036621094,34.9739990234375,Africa/Blantyre
KGJ,Karonga Airport,Karonga,Malawi,-9.953570365905762,33.893001556396484,Africa/Blantyre
KBQ,Kasungu Airport,Kasungu,Malawi,-13.014599800109863,33.46860122680664,Africa/Blantyre
LLW,Lilongwe International Airport,Lilongwe,Malawi,-13.7894001007,33.78099823,Africa/Blantyre
ZZU,Mzuzu Airport,Mzuzu,Malawi,-11.444700241088867,34.01179885864258,Africa/Blantyre
MSU,Moshoeshoe I International Airport,Maseru,Lesotho,-29.462299346923828,27.552499771118164,Africa/Maseru
FIH,Ndjili International Airport,Kinshasa,Congo (Kinshasa),-4.38575,15.4446,Africa/Kinshasa
NLO,Ndolo Airport,Kinshasa,Congo (Kinshasa),-4.32666015625,15.327500343323,Africa/Kinshasa
MNB,Muanda Airport,Muanda,Congo (Kinshasa),-5.9308600425720215,12.351799964904785,Africa/Kinshasa
FDU,Bandundu Airport,Bandoundu,Congo (Kinshasa),-3.3113200664520264,17.38170051574707,Africa/Kinshasa
KKW,Kikwit Airport,Kikwit,Congo (Kinshasa),-5.035769939422607,18.785600662231445,Africa/Kinshasa
MDK,Mbandaka Airport,Mbandaka,Congo (Kinshasa),0.0226000007242,18.2887001038,Africa/Kinshasa
BDT,Gbadolite Airport,Gbadolite,Congo (Kinshasa),4.253210067749023,20.975299835205078,Africa/Kinshasa
GMA,Gemena Airport,Gemena,Congo (Kinshasa),3.2353699207299997,19.771299362199997,Africa/Kinshasa
KLI,Kotakoli Airport,Kotakoli,Congo (Kinshasa),4.157639980316162,21.65089988708496,Africa/Kinshasa
LIQ,Lisala Airport,Lisala,Congo (Kinshasa),2.17066,21.496901,Africa/Kinshasa
FKI,Bangoka International Airport,Kisangani,Congo (Kinshasa),0.481638997793,25.3379993439,Africa/Lubumbashi
IRP,Matari Airport,Isiro,Congo (Kinshasa),2.8276100158691406,27.588300704956055,Africa/Lubumbashi
BUX,Bunia Airport,Bunia,Congo (Kinshasa),1.5657199621200562,30.220800399780273,Africa/Lubumbashi
BZU,Buta Zega Airport,Buta Zega,Congo (Kinshasa),2.818350076675415,24.793699264526367,Africa/Lubumbashi
BKY,Bukavu Kavumu Airport,Bukavu/kavumu,Congo (Kinshasa),-2.3089799880981445,28.808799743652344,Africa/Lubumbashi
GOM,Goma International Airport,Goma,Congo (Kinshasa),-1.6708099842071533,29.238500595092773,Africa/Kigali
KND,Kindu Airport,Kindu,Congo (Kinshasa),-2.91917991638,25.915399551399997,Africa/Lubumbashi
FBM,Lubumbashi International Airport,Lubumashi,Congo (Kinshasa),-11.5913000107,27.5308990479,Africa/Lubumbashi
KWZ,Kolwezi Airport,Kolwezi,Congo (Kinshasa),-10.765899658203125,25.505699157714844,Africa/Lubumbashi
FMI,Kalemie Airport,Kalemie,Congo (Kinshasa),-5.8755598068237305,29.25,Africa/Lubumbashi
KMN,Kamina Base Airport,Kamina Base,Congo (Kinshasa),-8.642020225524902,25.252899169921875,Africa/Lubumbashi
KGA,Kananga Airport,Kananga,Congo (Kinshasa),-5.90005016327,22.4692001343,Africa/Lubumbashi
MJM,Mbuji Mayi Airport,Mbuji-mayi,Congo (Kinshasa),-6.121240139010001,23.569000244099996,Africa/Lubumbashi
BKO,Modibo Keita International Airport,Bamako,Mali,12.5335,-7.94994,Africa/Bamako
GAQ,Gao Airport,Gao,Mali,16.24839973449707,-0.005456000100821257,Africa/Bamako
KYS,Kayes Dag Dag Airport,Kayes,Mali,14.481200218200684,-11.404399871826172,Africa/Bamako
MZI,Mopti Airport,Mopti,Mali,14.5128002167,-4.0795598030099995,Africa/Bamako
TOM,Timbuktu Airport,Tombouctou,Mali,16.730499267578125,-3.007580041885376,Africa/Bamako
BJL,Banjul International Airport,Banjul,Gambia,13.338000297546387,-16.65220069885254,Africa/Banjul
FUE,Fuerteventura Airport,Fuerteventura,Spain,28.452699661254883,-13.863800048828125,Atlantic/Canary
VDE,Hierro Airport,Hierro,Spain,27.814800262451172,-17.887100219726562,Atlantic/Canary
SPC,La Palma Airport,Santa Cruz De La Palma,Spain,28.626499,-17.7556,Atlantic/Canary
LPA,Gran Canaria Airport,Gran Canaria,Spain,27.931900024414062,-15.38659954071045,Atlantic/Canary
ACE,Lanzarote Airport,Arrecife,Spain,28.945499,-13.6052,Atlantic/Canary
TFS,Tenerife South Airport,Tenerife,Spain,28.044500351,-16.5725002289,Atlantic/Canary
TFN,Tenerife Norte Airport,Tenerife,Spain,28.4827003479,-16.3414993286,Atlantic/Canary
MLN,Melilla Airport,Melilla,Spain,35.279800415,-2.9562599659,Europe/Madrid
FNA,Lungi International Airport,Freetown,Sierra Leone,8.61644,-13.1955,Africa/Freetown
MLW,Spriggs Payne Airport,Monrovia,Liberia,6.289060115814209,-10.758700370788574,Africa/Monrovia
ROB,Roberts International Airport,Monrovia,Liberia,6.23379,-10.3623,Africa/Monrovia
AGA,Al Massira Airport,Agadir,Morocco,30.325000762939453,-9.413069725036621,Africa/Casablanca
TTA,Tan Tan Airport,Tan Tan,Morocco,28.448200225830078,-11.161299705505371,Africa/Casablanca
FEZ,Saïss Airport,Fes,Morocco,33.9272994995,-4.977960109709999,Africa/Casablanca
ERH,Moulay Ali Cherif Airport,Er-rachidia,Morocco,31.9475002289,-4.39833021164,Africa/Casablanca
MEK,Bassatine Airport,Meknes,Morocco,33.87910079956055,-5.515120029449463,Africa/Casablanca
OUD,Angads Airport,Oujda,Morocco,34.787200927734375,-1.92399001121521,Africa/Casablanca
GMD,Ben Slimane Airport,Ben Slimane,Morocco,33.655399,-7.22145,Africa/Casablanca
RBA,Rabat-Salé Airport,Rabat,Morocco,34.051498,-6.75152,Africa/Casablanca
CMN,Mohammed V International Airport,Casablanca,Morocco,33.36750030517578,-7.589970111846924,Africa/Casablanca
RAK,Menara Airport,Marrakech,Morocco,31.606899261499997,-8.03629970551,Africa/Casablanca
NNA,Kenitra Airport,Kentira,Morocco,34.29890060424805,-6.595880031585693,Africa/Casablanca
OZZ,Ouarzazate Airport,Ouarzazate,Morocco,30.9391002655,-6.909430027010001,Africa/Casablanca
AHU,Cherif Al Idrissi Airport,Al Hociema,Morocco,35.177101135253906,-3.83951997756958,Africa/Casablanca
TTU,Saniat R'mel Airport,Tetouan,Morocco,35.594299316406,-5.320020198822,Africa/Casablanca
TNG,Ibn Batouta Airport,Tanger,Morocco,35.726898193400004,-5.91689014435,Africa/Casablanca
ZIG,Ziguinchor Airport,Ziguinchor,Senegal,12.5556,-16.281799,Africa/Dakar
CSK,Cap Skirring Airport,Cap Skiring,Senegal,12.39533,-16.748,Africa/Dakar
KLC,Kaolack Airport,Kaolack,Senegal,14.146900177001953,-16.051300048828125,Africa/Dakar
DKR,Léopold Sédar Senghor International Airport,Dakar,Senegal,14.739700317382812,-17.49020004272461,Africa/Dakar
XLS,Saint Louis Airport,St. Louis,Senegal,16.050800323486328,-16.463199615478516,Africa/Dakar
BXE,Bakel Airport,Bakel,Senegal,14.847299575805664,-12.468299865722656,Africa/Dakar
KGG,Kédougou Airport,Kedougou,Senegal,12.57229995727539,-12.22029972076416,Africa/Dakar
TUD,Tambacounda Airport,Tambacounda,Senegal,13.736800193786621,-13.65310001373291,Africa/Dakar
AEO,Aioun el Atrouss Airport,Aioun El Atrouss,Mauritania,16.711299896240234,-9.637880325317383,Africa/Nouakchott
TIY,Tidjikja Airport,Tidjikja,Mauritania,18.570100784301758,-11.423500061035156,Africa/Nouakchott
KFA,Kiffa Airport,Kiffa,Mauritania,16.59000015258789,-11.406200408935547,Africa/Nouakchott
EMN,Néma Airport,Nema,Mauritania,16.621999740600586,-7.3165998458862305,Africa/Nouakchott
KED,Kaédi Airport,Kaedi,Mauritania,16.159500122070312,-13.507599830627441,Africa/Nouakchott
NKC,Nouakchott–Oumtounsy International Airport,Nouakschott,Mauritania,18.31,-15.9697222,Africa/Nouakchott
SEY,Sélibaby Airport,Selibabi,Mauritania,15.179699897766113,-12.207300186157227,Africa/Nouakchott
ATR,Atar International Airport,Atar,Mauritania,20.506799697875977,-13.04319953918457,Africa/Nouakchott
NDB,Nouadhibou International Airport,Nouadhibou,Mauritania,20.9330997467041,-17.030000686645508,Africa/Nouakchott
FIG,Fria Airport,Fira,Guinea,10.350600242615,-13.569199562073,Africa/Conakry
FAA,Faranah Airport,Faranah,Guinea,10.0354995728,-10.7698001862,Africa/Conakry
LEK,Tata Airport,Labe,Guinea,11.326100349426,-12.286800384521,Africa/Conakry
SID,Amílcar Cabral International Airport,Amilcar Cabral,Cape Verde,16.7414,-22.9494,Atlantic/Cape_Verde
BVC,Rabil Airport,Boa Vista,Cape Verde,16.136499404907227,-22.888900756835938,Atlantic/Cape_Verde
MMO,Maio Airport,Maio,Cape Verde,15.155900001525879,-23.213699340820312,Atlantic/Cape_Verde
SNE,Preguiça Airport,Sao Nocolau Island,Cape Verde,16.58839988708496,-24.284700393676758,Atlantic/Cape_Verde
VXE,São Pedro Airport,Sao Vicente Island,Cape Verde,16.833200454711914,-25.055299758911133,Atlantic/Cape_Verde
ADD,Addis Ababa Bole International Airport,Addis Ababa,Ethiopia,8.97789001465,38.799301147499996,Africa/Addis_Ababa
AMH,Arba Minch Airport,Arba Minch,Ethiopia,6.0393900871276855,37.59049987792969,Africa/Addis_Ababa
AXU,Axum Airport,Axum,Ethiopia,14.14680004119873,38.77280044555664,Africa/Addis_Ababa
BJR,Bahir Dar Airport,Bahar Dar,Ethiopia,11.608099937438965,37.32160186767578,Africa/Addis_Ababa
DIR,Aba Tenna Dejazmach Yilma International Airport,Dire Dawa,Ethiopia,9.624699592590332,41.85419845581055,Africa/Addis_Ababa
GMB,Gambella Airport,Gambella,Ethiopia,8.12876033782959,34.5630989074707,Africa/Addis_Ababa
GDQ,Gonder Airport,Gondar,Ethiopia,12.51990032196045,37.433998107910156,Africa/Addis_Ababa
JIM,Jimma Airport,Jimma,Ethiopia,7.66609001159668,36.81660079956055,Africa/Addis_Ababa
LLI,Lalibella Airport,Lalibella,Ethiopia,11.975000381469727,38.97999954223633,Africa/Addis_Ababa
MQX,Mekele Airport,Makale,Ethiopia,13.467399597167969,39.53350067138672,Africa/Addis_Ababa
ASO,Asosa Airport,Asosa,Ethiopia,10.018500328063965,34.586299896240234,Africa/Addis_Ababa
BJM,Bujumbura International Airport,Bujumbura,Burundi,-3.3240199089050293,29.318500518798828,Africa/Bujumbura
HGA,Egal International Airport,Hargeisa,Somalia,9.518170356750488,44.08879852294922,Africa/Mogadishu
BBO,Berbera Airport,Berbera,Somalia,10.389200210571289,44.94110107421875,Africa/Mogadishu
KMU,Kisimayu Airport,Kismayu,Somalia,-0.3773530125617981,42.45920181274414,Africa/Mogadishu
ALY,El Nouzha Airport,Alexandria,Egypt,31.183900833129883,29.94890022277832,Africa/Cairo
ABS,Abu Simbel Airport,Abu Simbel,Egypt,22.375999450699997,31.611700058,Africa/Cairo
